city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
sj,1999,1,1999-01-08,0.142294,-0.0876,0.1887,0.163417,45.39,298.7,298.814286,295.097143,300.7,297.3,17.72,80.597143,45.39,16.452857,2.428571,25.571429,5.471429,28.9,22.2,16.2
sj,1999,2,1999-01-15,-0.1399,-0.037633,0.181383,0.144843,0,298.482857,298.55,294.12,300.1,297.4,12.6,76.954286,0,15.492857,1.671429,25.071429,5.728571,28.3,20,20.6
sj,1999,3,1999-01-22,-0.0698,-0.03795,0.1808,0.115843,47.16,297.861429,297.971429,294.408571,300,296.1,20.62,81.31,47.16,15.768571,2.2,24.985714,6.885714,30,21.1,27.2
sj,1999,4,1999-01-29,0.0535,-0.10875,0.181843,0.140614,0,297.442857,297.571429,293.701429,299.1,295.8,40.75,79.671429,0,15.072857,1.771429,24.885714,6.414286,28.3,21.1,8.6
sj,1999,5,1999-02-05,0.142294,0.05145,0.2175,0.173929,0,296.772857,296.757143,290.955714,299.3,294.5,14.9,70.198571,0,12.741429,2,24.171429,5.642857,27.8,19.4,18
sj,1999,6,1999-02-12,0.0669,0.130553,0.228329,0.2092,0,296.668571,296.785714,290.552857,298.9,295.3,4.7,68.641429,0,12.365714,1.914286,23.4,7.385714,27.8,17.8,2.9
sj,1999,7,1999-02-19,0.0263,0.0364,0.171857,0.1876,18.66,297.218571,297.442857,292.73,299.4,295.5,18.64,76.245714,18.66,14.225714,2.571429,24.328571,7.514286,29.4,19.4,24.8
sj,1999,8,1999-02-26,0.12905,0.086,0.123471,0.1325,23.9,295.938571,296.114286,290.634286,299.7,293.7,8.7,72.251429,23.9,12.492857,2.714286,24.042857,6.9,28.9,18.9,0
sj,1999,9,1999-03-05,-0.0509,0.037933,0.197717,0.161467,0,297.542857,297.678571,293.311429,299.7,295.3,8.3,77.427143,0,14.73,2.785714,25,7.428571,29.4,20.6,40.1
sj,1999,10,1999-03-12,-0.071225,0.043425,0.161117,0.228429,0,297.882857,298.071429,292.421429,299.7,296,0.4,71.691429,0,13.935714,2.485714,24.957143,7.514286,29.4,20.6,0
sj,1999,11,1999-03-19,-0.10475,0.0402,0.257371,0.275443,5.5,297.542857,297.8,292.764286,300,295.8,5.5,74.804286,5.5,14.244286,3,24.885714,7.342857,31.1,20.6,8.4
sj,1999,12,1999-03-26,0.135,0.032333,0.1988,0.183057,5.24,298.222857,298.45,293.23,300.5,296.3,3.1,73.94,5.24,14.671429,2.842857,25.671429,7.671429,30.6,21.1,0
sj,1999,13,1999-04-02,0.0541,-0.0981,0.157267,0.137057,15.91,298.308571,298.414286,294.377143,300.4,296.1,8.9,78.91,15.91,15.732857,2.314286,25.742857,6.9,30.6,21.7,7.9
sj,1999,14,1999-04-09,0.142294,0.00075,0.200943,0.210843,18.76,297.975714,298.092857,293.272857,300.1,295.7,16.2,75.388571,18.76,14.745714,2.585714,25.614286,6.028571,29.4,21.1,30.8
sj,1999,15,1999-04-16,0.0341,0.0351,0.102786,0.097514,75.59,297.481429,297.642857,292.405714,301,295.2,12.76,73.641429,75.59,13.974286,3.6,25.385714,6.671429,30,21.1,19.8
sj,1999,16,1999-04-23,0.0869,0.03965,0.190786,0.115386,0,299.254286,299.457143,294.524286,301.4,296.7,2,75.39,0,15.868571,3.2,26.914286,7.485714,32.2,22.8,9.2
sj,1999,17,1999-04-30,0.07295,0.02765,0.194583,0.1375,10.2,299.035714,299.15,294.201429,301,297.2,5.35,74.798571,10.2,15.561429,2.728571,26.685714,7.385714,31.7,22.2,4.1
sj,1999,18,1999-05-07,0.064,0.048067,0.172143,0.189943,88.2,299.431429,299.5,295.415714,301.8,298,13.3,78.682857,88.2,16.795714,2.085714,28.228571,9.214286,33.9,22.2,0.5
sj,1999,19,1999-05-14,0.142294,0.0578,0.0804,0.08112,46.5,299.098571,299.121429,294.572857,301,297.2,14.28,76.308571,46.5,15.967143,2.585714,26.957143,7.628571,32.8,21.7,73.1
sj,1999,20,1999-05-21,0.142294,0.090667,0.194471,0.169157,33.82,299.775714,299.935714,295.268571,302.6,297,22.1,76.598571,33.82,16.651429,3.185714,27.828571,7.328571,33.3,23.3,14.3
sj,1999,21,1999-05-28,0.142294,0.0738,0.182643,0.171329,15.26,300.052857,300.164286,296.214286,302.4,298.6,18.64,79.717143,15.26,17.638571,2.214286,28.385714,6.742857,33.3,24.4,8.2
sj,1999,22,1999-06-04,0.040233,-0.0127,0.120883,0.090567,2.16,300.587143,300.671429,296.235714,302.7,298.4,6.6,77.371429,2.16,17.644286,3.257143,28.414286,6.571429,33.3,23.9,5.9
sj,1999,23,1999-06-11,0.0499,0.0499,0.072233,0.080133,100.35,300.025714,299.978571,296.43,302,298.3,24.8,80.754286,100.35,17.854286,2.5,27.914286,7.557143,33.9,22.8,56.8
sj,1999,24,1999-06-18,0.142294,0.067567,0.118483,0.09545,115.14,300.351429,300.378571,296.54,302.3,298.7,30.1,79.75,115.14,17.982857,2.385714,27.7,6.842857,31.7,23.9,17.6
sj,1999,25,1999-06-25,0.142294,0.01375,0.0755,0.13685,96.93,299.367143,299.314286,296.415714,301.6,297.9,81.61,83.961429,96.93,17.844286,1.942857,27.214286,5.885714,31.1,22.8,60.6
sj,1999,26,1999-07-02,0.142294,0.063,0.164571,0.130714,17.32,300.148571,300.257143,296.622857,302.4,298.3,25.74,81.25,17.32,18.051429,2.342857,28.442857,5.328571,31.7,25,5.4
sj,1999,27,1999-07-09,0.097467,0.086167,0.183857,0.178886,73.3,299.504286,299.535714,295.92,301.4,297.8,55.1,80.798571,73.3,17.295714,2.357143,27.4,5.728571,31.1,22.8,36.6
sj,1999,28,1999-07-16,0.0545,0.067425,0.134567,0.09766,29.53,299.79,299.835714,296.394286,302.4,297.5,58.2,81.847143,29.53,17.804286,2.5,27.271429,6.671429,32.8,23.3,17.5
sj,1999,29,1999-07-23,0.1169,0.0494,0.207114,0.193529,96.36,299.85,299.857143,296.861429,301.9,298.5,66.52,83.918571,96.36,18.322857,2,26.7,5.471429,31.1,21.7,56.2
sj,1999,30,1999-07-30,0.0101,0.089,0.298714,0.178357,8.53,300.064286,300.15,296.474286,302.6,298,32.44,80.968571,8.53,17.902857,2.471429,28.1,6.528571,32.8,23.9,19.9
sj,1999,31,1999-08-06,-0.07305,0.020225,0.163243,0.169243,22.01,300.498571,300.485714,297.047143,302.8,298.8,29.35,81.672857,22.01,18.557143,2.428571,28.371429,6.271429,32.8,22.8,18.8
sj,1999,32,1999-08-13,0.142294,0.11395,0.212571,0.168914,44.23,299.97,300.007143,296.742857,302.6,298.4,61.7,82.645714,44.23,18.212857,1.842857,28.085714,6.357143,31.7,23.9,26.7
sj,1999,33,1999-08-20,0.01015,0.0687,0.1973,0.171086,31.78,300.327143,300.285714,296.857143,302.4,298.9,46.2,81.387143,31.78,18.332857,2.028571,28.371429,6.357143,31.7,25,10
sj,1999,34,1999-08-27,-0.01465,0.03655,0.1689,0.153257,133.65,300.227143,300.285714,296.86,302.8,298.7,61.8,81.998571,133.65,18.36,2.142857,27.857143,6.842857,33.9,23.9,78.5
sj,1999,35,1999-09-03,0.142294,-0.0331,0.210657,0.1876,30.98,300.458571,300.435714,296.895714,302.7,299.1,25.74,81.002857,30.98,18.41,1.985714,28.185714,7.028571,32.8,23.9,69.7
sj,1999,36,1999-09-10,0.087,0.06035,0.0897,0.0988,66.06,300.584286,300.621429,296.801429,302.8,298.8,40.7,79.965714,66.06,18.31,2.214286,28.3,6.042857,31.7,25,32.5
sj,1999,37,1999-09-17,-0.0121,0.067475,0.158583,0.125086,121.24,300.961429,301.021429,297.084286,303.2,299.5,34.13,79.697143,121.24,18.71,2.157143,28.414286,6.842857,33.9,24.4,35.1
sj,1999,38,1999-09-24,0.08305,0.06535,0.136029,0.104629,44.44,300.572857,300.621429,296.701429,302.8,298.3,30.4,79.39,44.44,18.214286,2.7,28.457143,6.6,32.2,24.4,31.3
sj,1999,39,1999-10-01,0.050167,0.039467,0.169983,0.161283,62.41,300.644286,300.635714,296.824286,303.5,298.9,64.72,79.837143,62.41,18.345714,2.214286,28.714286,7.957143,34.4,23.9,38.9
sj,1999,40,1999-10-08,0.1322,0.013833,0.210229,0.140586,52.34,300.497143,300.6,296.657143,302.5,298.5,22.37,79.674286,52.34,18.12,1.942857,28,6.985714,32.8,23.3,16.2
sj,1999,41,1999-10-15,-0.0864,0.12685,0.090717,0.057967,45.32,299.827143,299.835714,295.871429,301.7,298.5,41.31,79.16,45.32,17.304286,1.957143,27.171429,6.442857,31.1,23.3,27.8
sj,1999,42,1999-10-22,0.142294,-0.0368,0.036,0.037475,171.59,300.025714,300.014286,296.82,301.6,298.7,40.8,82.657143,171.59,18.315714,1.857143,26.757143,5.042857,31.1,23.9,71.5
sj,1999,43,1999-10-29,0.142294,0.009325,0.175483,0.072457,67.94,299.804286,300.035714,297.13,301.9,298.7,138.1,85.377143,67.94,18.742857,2.185714,27.671429,6.3,32.2,23.3,58.4
sj,1999,44,1999-11-05,0.06275,0.1034,0.173457,0.165883,4.84,299.96,299.942857,296.531429,302,298,24.52,81.628571,4.84,18.014286,1.885714,27.442857,6.542857,32.2,23.9,40.9
sj,1999,45,1999-11-12,0.1235,0.095575,0.08925,0.089567,20.03,299.304286,299.378571,295.871429,301,298,53.27,81.488571,20.03,17.298571,2.042857,26.885714,5.857143,30.6,23.9,37.1
sj,1999,46,1999-11-19,-0.0454,0.0747,0.05148,0.039433,83.66,298.968571,299.078571,296.33,301.3,298,104.51,85.404286,83.66,17.817143,1.814286,26.714286,5.8,30.6,22.8,62.1
sj,1999,47,1999-11-26,0.0005,0.0712,0.1077,0.08874,224.9,298.732857,298.878571,296.285714,300.8,297.1,140.2,86.405714,224.9,17.87,1.9,26.6,4.528571,31.7,23.3,88.9
sj,1999,48,1999-12-03,0.1536,0.104775,0.113233,0.098986,2.11,298.782857,299.057143,294.775714,301,296.8,8.7,78.682857,2.11,16.207143,3.257143,26.1,7.471429,30.6,21.1,13.2
sj,1999,49,1999-12-10,0.142294,0.0881,0.256467,0.2146,63.47,297.332857,297.3,293.974286,298.9,296.2,107.84,81.864286,63.47,15.415714,1.4,24.928571,4.614286,28.9,21.7,126
sj,1999,50,1999-12-17,0.10558,0.078075,0.130029,0.076429,0,297.4,297.392857,292.161429,298.7,296.3,8.78,72.652857,0,13.73,1.814286,24.942857,4.828571,28.3,20.6,7.6
sj,1999,51,1999-12-24,0.1088,0.12705,0.108871,0.099086,0,297.382857,297.514286,292.964286,299.4,296.1,14.5,76.497143,0,14.437143,1.8,24.842857,4.9,27.8,21.7,10.9
sj,2000,52,2000-01-01,-0.1336,-0.061225,0.1682,0.086311,40.35,298.367143,298.307143,293.887143,300.3,296.4,12.34,76.317143,40.35,15.257143,2.642857,25.471429,6.557143,29.4,21.1,7.9
sj,2000,1,2000-01-08,0.20635,0.1613,0.139883,0.095833,81.73,298.148571,298.164286,294.355714,299.9,296.5,32.3,79.607143,81.73,15.722857,1.9,25.128571,5.314286,29.4,21.7,28.6
sj,2000,2,2000-01-15,0.337,0.30785,0.246686,0.168629,45.19,297.441429,297.585714,293.191429,299.1,296.1,47.1,77.342857,45.19,14.612857,2.057143,25.114286,5.157143,28.3,21.7,12
sj,2000,3,2000-01-22,0.353,0.3073,0.326271,0.291429,0,296.588571,296.478571,290.852857,299,293.2,14.7,70.457143,0,12.61,1.842857,23.614286,4.828571,27.2,20,17.7
sj,2000,4,2000-01-29,0.3419,0.228,0.32975,0.38142,0,296.184286,296.364286,289.827143,299,292.6,0.7,67.765714,0,11.964286,3.1,22.842857,6.842857,28.3,17.8,2
sj,2000,5,2000-02-05,0.29455,0.2239,0.238933,0.1607,0,297.671429,297.864286,292.734286,299.8,295.8,2.02,74.062857,0,14.212857,2.242857,25.171429,7.442857,30,20.6,14.1
sj,2000,6,2000-02-12,0.142294,0.1061,0.214743,0.149929,24.19,297.675714,297.9,293.27,299.9,296.3,2.6,76.502857,24.19,14.652857,2.114286,24.928571,7.128571,30,20.6,3
sj,2000,7,2000-02-19,0.193167,0.17314,0.163271,0.086886,0,297.745714,297.978571,293.25,299.9,296.3,3.1,76.117143,0,14.618571,2.357143,25.2,7.285714,30,21.1,3.8
sj,2000,8,2000-02-26,0.142294,0.2075,0.150757,0.146917,7.67,297.088571,297.221429,292.174286,298.9,295.3,13.41,74.064286,7.67,13.67,1.985714,24.771429,6.628571,28.3,20.6,3.8
sj,2000,9,2000-03-04,0.17025,0.1962,0.2178,0.158043,98.45,296.552857,296.678571,291.952857,298.9,294.5,14.91,75.721429,98.45,13.587143,2.471429,24.528571,6.814286,29.4,20,15
sj,2000,10,2000-03-11,0.3779,0.22,0.16348,0.156229,11.48,296.202857,296.357143,289.642857,299.1,294.4,1.1,66.735714,11.48,11.715714,3.028571,24,8.028571,29.4,19.4,0
sj,2000,11,2000-03-18,0.2311,0.230875,0.1591,0.0873,25.96,296.315714,296.45,290.998571,298.4,294,3.29,72.142857,25.96,12.738571,2.357143,25.071429,5.557143,28.9,21.1,0.8
sj,2000,12,2000-03-25,0.2204,0.1969,0.229857,0.1853,0,296.744286,296.907143,291.225714,298.8,294.6,6.8,71.39,0,12.93,2.328571,24.8,7.385714,29.4,19.4,3.5
sj,2000,13,2000-04-01,0.142294,0.146067,0.25795,0.211843,2.09,296.352857,296.607143,290.81,299.3,293.6,5.14,71.351429,2.09,12.637143,4.071429,24.4,7.142857,28.9,20,3.1
sj,2000,14,2000-04-08,0.205033,0.046367,0.180629,0.204286,7.23,297.817143,297.964286,293.632857,300.1,296,17.9,77.785714,7.23,15.058571,2.557143,25.585714,7.057143,30.6,21.7,13.3
sj,2000,15,2000-04-15,0.07435,0.102575,0.165086,0.137229,0,297.752857,297.871429,293.187143,299.9,293.9,5.3,75.842857,0,14.65,3.542857,25.971429,7.3,30.6,20.6,6.3
sj,2000,16,2000-04-22,-0.287,0.0767,0.08985,0.076557,0,297.622857,297.785714,292.83,299.8,296.1,14.9,74.754286,0,14.271429,2.228571,25.8,6.714286,29.4,20.6,18.6
sj,2000,17,2000-04-29,0.1544,0.13275,0.215414,0.183743,82.06,298.342857,298.585714,294.254286,300.6,296.3,5,78.244286,82.06,15.622857,3.2,26.928571,8.414286,32.2,22.2,1.3
sj,2000,18,2000-05-06,0.1302,0.1127,0.125014,0.133457,6.13,298.648571,298.721429,294.138571,300.4,297,3.4,76.214286,6.13,15.48,2.442857,27.142857,7.8,32.2,21.7,3.6
sj,2000,19,2000-05-13,0.142294,0.09815,0.149086,0.134386,21.53,298.32,298.442857,294.264286,300.4,296.6,16.35,78.337143,21.53,15.638571,2.771429,26.642857,6.914286,30.6,22.2,7.7
sj,2000,20,2000-05-20,0.0865,0.08775,0.175283,0.160129,68.14,298.771429,298.964286,294.554286,301,297,10.06,77.712857,68.14,15.918571,2.642857,26.6,7.128571,32.2,21.1,83.3
sj,2000,21,2000-05-27,0.1882,0.1144,0.183986,0.112671,39.45,298.778571,299.142857,294.865714,301.2,297,13.8,79.197143,39.45,16.237143,2.914286,26.814286,6.014286,31.1,22.8,0.3
sj,2000,22,2000-06-03,0.0849,0.11876,0.20226,0.130157,48.51,299.28,299.4,295.227143,301.7,297.3,17.1,78.537143,48.51,16.587143,2.428571,27.557143,6.842857,32.2,23.3,25.6
sj,2000,23,2000-06-10,0.1459,0.138175,0.168729,0.118843,46.02,299.624286,299.757143,295.667143,301.7,297.7,10.95,79.051429,46.02,17.034286,2.457143,27.857143,6.442857,31.7,23.3,4.8
sj,2000,24,2000-06-17,0.1097,0.0902,0.204683,0.152183,46.38,299.785714,299.864286,295.135714,301.9,297.9,21.3,75.748571,46.38,16.454286,2.357143,27.985714,6.442857,32.8,23.3,26.2
sj,2000,25,2000-06-24,0.1431,0.162333,0.2898,0.242129,45.96,299.502857,299.578571,295.94,301.7,297.5,30.64,80.845714,45.96,17.288571,2.328571,27.428571,5.842857,31.1,23.9,15.6
sj,2000,26,2000-07-01,0.11045,0.1341,0.174043,0.152733,33.94,299.607143,299.635714,295.367143,301.4,297.7,19.02,77.617143,33.94,16.705714,2.157143,27.771429,6.614286,31.7,23.3,31.5
sj,2000,27,2000-07-08,0.0812,0.07275,0.1071,0.062483,7.95,300.118571,300.214286,295.871429,301.8,298.6,12.7,77.681429,7.95,17.238571,2.285714,27.971429,5.557143,31.1,24.4,27.1
sj,2000,28,2000-07-15,0.17185,0.17685,0.284786,0.232171,5.81,300.025714,300.185714,295.875714,301.9,298.4,16.7,78.125714,5.81,17.245714,2.285714,28.271429,6.342857,32.2,24.4,3.5
sj,2000,29,2000-07-22,0.22305,0.18965,0.2902,0.245514,9.53,300.164286,300.335714,296.078571,302.6,297.9,23.18,78.604286,9.53,17.462857,2.9,28.528571,6.514286,32.8,23.3,22.7
sj,2000,30,2000-07-29,0.1667,0.3276,0.261914,0.218971,0,299.908571,300.107143,295.961429,301.9,298.2,19.7,79.008571,0,17.332857,2.357143,28.328571,6.5,32.8,23.9,7.9
sj,2000,31,2000-08-05,0.13025,0.1474,0.12684,0.1106,32.67,300.034286,300.121429,296.411429,302.1,298,33.7,80.751429,32.67,17.845714,2.328571,28.214286,6.557143,33.3,22.8,32.7
sj,2000,32,2000-08-12,0.14415,0.120467,0.275157,0.225757,60.71,299.924286,299.971429,296.564286,302,298.1,60.66,82.021429,60.71,18.004286,2.514286,28.271429,6.828571,32.8,22.8,37.2
sj,2000,33,2000-08-19,0.17645,0.1304,0.2522,0.205457,8.62,300.528571,300.557143,296.635714,302.8,298.6,27.72,79.507143,8.62,18.067143,2.2,28.614286,6.442857,32.8,23.9,26.9
sj,2000,34,2000-08-26,0.215667,0.154233,0.198867,0.182871,27.4,300.468571,300.7,296.598571,303.2,298.5,29.66,79.558571,27.4,18.038571,2.828571,28.728571,6.6,32.8,23.9,13.7
sj,2000,35,2000-09-02,0.142294,0.2435,0.2776,0.193786,164.26,299.96,300.092857,296.735714,302.3,298.4,87.78,82.675714,164.26,18.231429,2.3,27.185714,6.442857,31.1,21.7,156.6
sj,2000,36,2000-09-09,0.1591,0.0836,0.253367,0.21125,26.9,300.517143,300.542857,296.891429,302.8,298,22,80.678571,26.9,18.404286,2.714286,27.985714,6.271429,31.7,23.9,16.8
sj,2000,37,2000-09-16,0.0577,0.1507,0.297186,0.254343,30.52,300.794286,300.885714,296.811429,302.7,299.1,18.79,78.948571,30.52,18.314286,2.285714,28.185714,6.985714,33.3,22.8,9.3
sj,2000,38,2000-09-23,0.1961,0.144667,0.17028,0.20995,50.88,300.577143,300.778571,296.684286,303.1,297.8,56.4,79.584286,50.88,18.162857,2.471429,27.757143,6.7,31.7,23.9,18.5
sj,2000,39,2000-09-30,0.142294,0.1337,0.10358,0.136967,42.65,299.88,299.921429,296.597143,301.5,298.8,42.8,82.282857,42.65,18.085714,1.728571,27.528571,6.042857,31.1,23.9,30.6
sj,2000,40,2000-10-07,0.253975,0.16295,0.369271,0.268743,126.67,300.202857,300.271429,296.974286,302.1,298.8,35.3,82.585714,126.67,18.491429,2.371429,27.771429,5.885714,32.8,23.9,16.1
sj,2000,41,2000-10-14,0.38,0.26065,0.393129,0.27105,8.57,300.271429,300.235714,295.737143,302.7,298.1,15.4,76.371429,8.57,17.131429,3.414286,27.8,7.385714,32.8,23.3,20.1
sj,2000,42,2000-10-21,0.10035,0.0895,0.209686,0.082043,37.34,300.418571,300.421429,296.267143,302.6,298.3,11.22,78.181429,37.34,17.704286,3.785714,28.057143,7.185714,33.3,23.9,21.8
sj,2000,43,2000-10-28,0.1535,0.2298,0.14888,0.091525,62.57,300.018571,299.971429,295.725714,302.6,298,15.3,77.442857,62.57,17.117143,3.457143,27.142857,6.528571,31.1,23.3,24.1
sj,2000,44,2000-11-04,0.19015,0.168,0.186433,0.110433,80.61,300.261429,300.235714,296.5,302.4,298.4,20.3,80.007143,80.61,17.994286,2.9,27.542857,6.371429,32.2,23.3,18.8
sj,2000,45,2000-11-11,0.110567,0.0267,0.1561,0.041886,77.9,299.061429,299.085714,293.638571,301.9,295.9,28.8,72.684286,77.9,15.258571,3.628571,25.871429,6.414286,30.6,21.7,44.9
sj,2000,46,2000-11-18,0.0979,0.012,0.1572,0.064614,6.3,299.187143,299.207143,293.448571,301.7,295.9,2.1,70.977143,6.3,14.991429,4.1,26.328571,5.542857,30,22.2,1.3
sj,2000,47,2000-11-25,0.142294,0.0323,0.2099,0.099033,0,299.92,299.857143,294.66,301.6,297.5,7.18,72.925714,0,16.037143,2.714286,26.871429,6.785714,30.6,22.8,14.7
sj,2000,48,2000-12-02,0.12015,0.13648,0.1959,0.135667,11.07,299.618571,299.635714,295.388571,301.2,298,24.8,77.648571,11.07,16.754286,2.357143,26.3,6,29.4,22.8,30
sj,2000,49,2000-12-09,0.11875,0.0806,0.117633,0.046117,19.69,299.702857,299.728571,295.402857,301.5,297.9,6.8,77.357143,19.69,16.771429,2.057143,26.814286,6.371429,31.1,22.8,6.4
sj,2000,50,2000-12-16,0.0044,0.087133,0.1021,-0.022486,0,299.27,299.378571,293.881429,301.3,297.5,3.99,72.261429,0,15.252857,2.528571,25.914286,7.214286,31.1,21.7,7.1
sj,2000,51,2000-12-23,0.0632,0.04675,0.0446,-0.063457,0,298.581429,298.585714,294.132857,300.4,296.7,37.39,76.525714,0,15.462857,1.714286,25.385714,5.542857,28.9,21.7,63.2
sj,2001,1,2001-01-01,0.004833,0.006633,0.210814,0.202414,0,298.477143,298.442857,294.034286,301.2,295.6,1.3,76.505714,0,15.444286,3.285714,25.128571,7.685714,30,20.6,1.9
sj,2001,2,2001-01-08,0.094367,0.0958,0.2041,0.164683,49.81,298.618571,298.785714,293.687143,300.9,296.3,1,74.335714,49.81,15.078571,3.314286,25.314286,7.585714,30.6,21.1,15.2
sj,2001,3,2001-01-15,0.142294,0.02165,0.18585,0.179686,0,297.828571,297.992857,292.405714,300.7,295.5,1.1,71.941429,0,13.921429,3.414286,25.071429,8.157143,30.6,19.4,4.8
sj,2001,4,2001-01-22,0.0411,0.0514,0.218471,0.228771,0,298.017143,298.2,293.358571,299.9,296.6,10.24,75.38,0,14.732857,2.142857,24.957143,6.871429,29.4,20.6,31.5
sj,2001,5,2001-01-29,0.00915,0.041225,0.243471,0.203257,23.78,297.972857,298.157143,294.052857,300.7,295.5,32.36,79.031429,23.78,15.378571,2.742857,25.242857,6.814286,30.6,21.1,21.6
sj,2001,6,2001-02-05,0.142294,-0.0056,0.1645,0.161971,10.73,297.877143,297.985714,292.981429,299.7,296.1,11.2,74.344286,10.73,14.408571,2.114286,25,6.828571,29.4,21.1,8.5
sj,2001,7,2001-02-12,-0.04485,0.0056,0.1603,0.167429,0,297.934286,298.157143,293.377143,299.9,296.3,22.28,75.851429,0,14.754286,2.342857,25.342857,6.885714,29.4,21.1,4.8
sj,2001,8,2001-02-19,0.217033,0.145233,0.228071,0.210457,0,297.817143,298.042857,292.668571,299.7,296.7,3.02,73.072857,0,14.098571,2.142857,24.757143,7,28.9,19.4,17.6
sj,2001,9,2001-02-26,0.446267,0.3123,0.3375,0.273283,0,297.152857,297.235714,292.815714,299,295.5,25.89,76.907143,0,14.265714,2.014286,24.814286,5.242857,28.3,21.7,53.1
sj,2001,10,2001-03-05,0.2485,0.25445,0.276429,0.256714,6.84,297.134286,297.357143,292.055714,300.7,294.4,0.5,73.387143,6.84,13.671429,3.142857,24.7,7.457143,31.7,19.4,0
sj,2001,11,2001-03-12,0.4229,0.4229,0.195014,0.196714,0,298.558571,298.885714,294.027143,301.3,295.9,10.5,76.247143,0,15.387143,3.628571,26.7,6.914286,31.7,22.2,0.5
sj,2001,12,2001-03-19,0.127433,0.059925,0.159229,0.140886,0,298.372857,298.592857,293.045714,300.3,296.8,1.69,72.442857,0,14.482857,2.442857,26.328571,7.528571,30.6,21.7,12.7
sj,2001,13,2001-03-26,0.142294,0.2705,0.243571,0.217814,6.11,297.692857,297.878571,294.167143,300.5,295.8,21.55,80.835714,6.11,15.555714,2.1,26.042857,6.514286,32.2,21.7,26.7
sj,2001,14,2001-04-02,0.2127,0.1044,0.1409,0.162886,0,298.871429,299.092857,293.982857,301,297.2,3.45,74.43,0,15.335714,2.671429,27.085714,8.128571,32.2,22.2,0.5
sj,2001,15,2001-04-09,0.142294,0.30695,0.31445,0.276183,5.2,298.112857,298.257143,293.785714,299.8,296.3,23.5,77.022857,5.2,15.152857,2.371429,26.271429,7.085714,30.6,21.7,13
sj,2001,16,2001-04-16,0.0728,0.078267,0.211171,0.216129,11.84,298.267143,298.407143,292.982857,301.2,295.5,3.59,72.64,11.84,14.417143,3.814286,26.7,7.214286,32.2,22.2,8.1
sj,2001,17,2001-04-23,0.142294,0.05855,0.122729,0.113186,35.69,298.751429,298.835714,294.281429,301.3,296.7,22.36,76.581429,35.69,15.63,3.128571,27.2,7.771429,33.3,22.8,20.6
sj,2001,18,2001-04-30,0.142294,-0.1055,0.186171,0.177057,19.98,298.287143,298.3,293.68,300.5,296,9.03,75.714286,19.98,15.061429,2.6,26.757143,7.157143,31.1,22.2,16
sj,2001,19,2001-05-07,0.0371,0.0705,0.047814,0.063743,59.89,299.418571,299.5,295.365714,302,297.4,16.8,78.567143,59.89,16.771429,3.2,27.485714,7.057143,32.2,22.8,64.3
sj,2001,20,2001-05-14,0.1031,0.0941,0.198483,0.176557,77.36,299.134286,299.257143,295.855714,301.7,297.3,78.1,82.35,77.36,17.268571,2.942857,27.857143,6.042857,32.2,24.4,60.5
sj,2001,21,2001-05-21,0.08608,0.07736,0.170143,0.167943,35.54,299.951429,299.985714,295.345714,302.2,297.6,2,76.07,35.54,16.73,3.828571,28.828571,8.328571,33.9,23.3,7.4
sj,2001,22,2001-05-28,0.0619,0.0333,0.197733,0.165986,10.8,299.781429,299.842857,295.641429,302,298,8.1,78.151429,10.8,16.995714,3.085714,28.471429,6.585714,32.8,25,16.6
sj,2001,23,2001-06-04,0.0312,0.02535,0.170629,0.1901,61.33,299.944286,299.85,295.568571,302.2,297.6,5.85,77.162857,61.33,16.922857,3.642857,28.071429,7.228571,32.8,23.9,6.7
sj,2001,24,2001-06-11,0.142294,0.0271,0.270871,0.2212,21.93,300.424286,300.4,295.888571,302.6,298.2,7,76.425714,21.93,17.25,3.114286,28.514286,6.742857,33.9,23.9,20.9
sj,2001,25,2001-06-18,-0.02865,-0.012667,0.124657,0.125557,63.35,299.918571,299.864286,295.207143,302,297.4,7.02,75.461429,63.35,16.562857,3.242857,27.728571,6.928571,31.7,23.9,2.3
sj,2001,26,2001-06-25,0.02185,-0.0601,0.203257,0.185586,37.72,300.54,300.492857,296.248571,302.9,298.5,13.37,77.617143,37.72,17.635714,3.128571,28.628571,6.757143,33.3,23.9,11.1
sj,2001,27,2001-07-02,-0.0227,0.090933,0.206914,0.188229,85.42,300.207143,300.278571,296.354286,302.5,298.1,28.1,79.578571,85.42,17.745714,2.757143,28.228571,6.757143,32.8,24.4,16.8
sj,2001,28,2001-07-09,-0.0817,0.0287,0.196114,0.1808,21.89,300.642857,300.664286,296.348571,302.4,298.2,13.5,77.582857,21.89,17.744286,2.728571,28.342857,6.428571,31.7,23.9,20
